layer,centering,lag,pair_count,frobenius,frobenius_normalized,operator,nuclear,frobenius_boot_q025,frobenius_boot_q975
8,sequence,38,2019176,1.2587887313407318,0.31204419804984246,0.9295313190190464,2.38629520634712,0.31030150353908537,0.31405977010726926
8,sequence,39,2018628,1.2566825651498077,0.31152209539381803,0.9277835582573917,2.37809421578719,0.30976266488432885,0.3135256215929985
8,sequence,40,2018080,1.254663058338408,0.3110214749420062,0.9259475565276889,2.380122051610288,0.3092468321323395,0.3130095012485981
8,sequence,41,2017532,1.2526996049992352,0.31053474972166056,0.9240385713155439,2.3794157135795424,0.30877329483628274,0.31249784082174303
8,sequence,42,2016984,1.2508381145206797,0.3100733003226501,0.9220880704469221,2.3887182533209805,0.30835122615098953,0.3120429843664169
8,sequence,43,2016436,1.2489763115905226,0.3096117734692528,0.920103745977732,2.384518299934295,0.3078730575740337,0.3115856409072876
8,sequence,44,2015888,1.247232005850829,0.30917937327997186,0.9180518219617041,2.3940218892689744,0.30743167251348497,0.31114252284169197
8,sequence,45,2015340,1.2453636707700906,0.30871622715589075,0.9159315315983889,2.3871830481591285,0.3069461524486542,0.3106669314205647
8,sequence,46,2014792,1.2435901947706423,0.30827659588002204,0.9137799166039627,2.3811181786603823,0.30650825053453445,0.3102205440402031
8,sequence,47,2014244,1.241863355645605,0.3078485255323002,0.9115770341769054,2.383760972976592,0.3060686603188515,0.30980364382267
8,sequence,48,2013696,1.240219392324857,0.3074409994691301,0.9093386854313389,2.3805971371421495,0.30567920580506325,0.30940203219652174
